start;end;corpus;sent_id;left;node;right;node_sentences;pref;suff;morphind;root;root_pos;affix;schema;clause_type;subordinate_clause_type;frame;syntactic_transitivity;dobj_syntax;dobj_role;dobj_animacy;dobj_concreteness;recipient_animacy;recipient_pronominality;recipient_syntax;agent_encoded;theme_encoded;recipient_encoded;notes;agent_pronominality;agent_animacy
41;52;ind_newscrawl_2011_1M;234366;Untuk suaminya, Andika Gumilang, Melinda;membelikan;mobil Hummer putih yang harganya mencapai Rp 2 miliar.;Untuk suaminya, Andika Gumilang, Melinda<m>membelikan</m>mobil Hummer putih yang harganya mencapai Rp 2 miliar.;me-;kan;meN+beli<v>+kan_VSA;beli;v;me-/kan;theme_obj_cxn;main;;;monotransitive;np;theme;inanimate;;animate;np;PP_untuk;;;TRUE;price_mentioned_in_different_clause_within_RC;;
39;50;ind_web_2012_1M;612567;Saat ia ulang tahun, papanya bermaksud;membelikan;mobil Mercedes.;Saat ia ulang tahun, papanya bermaksud<m>membelikan</m>mobil Mercedes.;me-;kan;meN+beli<v>+kan_VSA;beli;v;me-/kan;theme_obj_cxn;subordinate;complement_clause;;monotransitive;np;theme;inanimate;;animate;personal-pronoun;SUBJ_POSSESSOR;;;TRUE;ia;;
56;67;ind_newscrawl_2011_1M;97361;Lalu mengenai gosip yang mengatakan, bahwa Farhat telah;membelikan;mobil mewah langsung dibantah oleh Ani Muryadi.;Lalu mengenai gosip yang mengatakan, bahwa Farhat telah<m>membelikan</m>mobil mewah langsung dibantah oleh Ani Muryadi.;me-;kan;meN+beli<v>+kan_VSA;beli;v;me-/kan;theme_obj_cxn;subordinate;complement_clause;;monotransitive;np;theme;inanimate;;animate;proper-name;OBL_PASSIVE;;;TRUE;Ani Muryadi;;
25;36;ind_newscrawl_2012_1M;468096;Sebagai gantinya, Hengky;membelikan;mobil Volvo dan interior rumah.;Sebagai gantinya, Hengky<m>membelikan</m>mobil Volvo dan interior rumah.;me-;kan;meN+beli<v>+kan_VSA;beli;v;me-/kan;theme_obj_cxn;main;;;monotransitive;np;theme;inanimate;;;;contextual;;;FALSE;;;
35;46;ind_web_2012_1M;69527;Kalau akadnya murabahah, maka bank;membelikan;mobil yang Anda inginkan dari dealer dan menjualnya kembali pada Anda dengan harga yang lebih tinggi dan boleh dicicil.;Kalau akadnya murabahah, maka bank<m>membelikan</m>mobil yang Anda inginkan dari dealer dan menjualnya kembali pada Anda dengan harga yang lebih tinggi dan boleh dicicil.;me-;kan;meN+beli<v>+kan_VSA;beli;v;me-/kan;theme_obj_cxn;main;;;monotransitive;np;theme;inanimate;;animate;personal-pronoun;SUBJ_REL;;;TRUE;Anda;;
35;46;ind_newscrawl_2011_1M;393608;Orangtuanya yang tak bisa menuruti;membelikan;mobil, membuat jejaka ini nekat mengakhiri hidupnya dengan gantung diri.;Orangtuanya yang tak bisa menuruti<m>membelikan</m>mobil, membuat jejaka ini nekat mengakhiri hidupnya dengan gantung diri.;me-;kan;meN+beli<v>+kan_VSA;beli;v;me-/kan;theme_obj_cxn;subordinate;complement_clause;;monotransitive;np;theme;inanimate;;animate;personal-pronoun-suffix;SUBJ_POSSESSOR;;;TRUE;-nya;;
9;20;ind_news_2010_300K;298803;Terdakwa;membelikan;motor Harley Davidson Tipe Ultra Klasik seharga Rp410 juta kepada penyidik Polri kasus pencucian uang dan korupsi dengan tersangka Gayus HP Tambunan, Kompol Mohammad Arafat Enanie.;Terdakwa<m>membelikan</m>motor Harley Davidson Tipe Ultra Klasik seharga Rp410 juta kepada penyidik Polri kasus pencucian uang dan korupsi dengan tersangka Gayus HP Tambunan, Kompol Mohammad Arafat Enanie.;me-;kan;meN+beli<v>+kan_VSA;beli;v;me-/kan;theme_obj_cxn;main;;;monotransitive;np;theme;inanimate;;animate;np;PP_kepada;;;TRUE;penyidik;;
49;60;ind_web_2012_1M;572976;Yoon Sung akhirnya pergi dari klinik Soo Hee dan;membelikan;Na Na pakain baru.;Yoon Sung akhirnya pergi dari klinik Soo Hee dan<m>membelikan</m>Na Na pakain baru.;me-;kan;meN+beli<v>+kan_VSA;beli;v;me-/kan;recipient_obj_cxn;main;;;ditransitive;proper name;recipient;animate;;animate;proper-name;DO;;;TRUE;;;
11;22;ind_news_2011_300K;286754;Sarna lalu;membelikan;nasi bungkus tapi ternyata isi menunya tak sesuai selera Sarwanto.;Sarna lalu<m>membelikan</m>nasi bungkus tapi ternyata isi menunya tak sesuai selera Sarwanto.;me-;kan;meN+beli<v>+kan_VSA;beli;v;me-/kan;theme_obj_cxn;main;;;monotransitive;np;theme;inanimate;;animate;proper-name;contextual;;;TRUE;Sarwanto;;
113;124;ind_newscrawl_2012_1M;370303;Selain Aryanto dan Dian, Rahmat rekan pasangan ini juga ditetapkan sebagai tersangka karena ikut terlibat dengan;membelikan;obat aborsi di apotek.;Selain Aryanto dan Dian, Rahmat rekan pasangan ini juga ditetapkan sebagai tersangka karena ikut terlibat dengan<m>membelikan</m>obat aborsi di apotek.;me-;kan;meN+beli<v>+kan_VSA;beli;v;me-/kan;theme_obj_cxn;subordinate;adverbial;;monotransitive;np;theme;inanimate;;animate;np;contextual;;;TRUE;pasangan;;
43;54;ind_web_2011_300K;187995;Dan sebenarnya aku bisa menolongnya dengan;membelikan;obat penurun panas atau membalurnya dengan minyak kayu putih.;Dan sebenarnya aku bisa menolongnya dengan<m>membelikan</m>obat penurun panas atau membalurnya dengan minyak kayu putih.;me-;kan;meN+beli<v>+kan_VSA;beli;v;me-/kan;theme_obj_cxn;subordinate;adverbial;;monotransitive;np;theme;inanimate;;animate;personal-pronoun-suffix;contextual;;;TRUE;-nya;;
46;57;ind_newscrawl_2015_300K;259385;Sementara itu, seorang pembeli, Wanda mengaku;membelikan;Ogoh-ogoh kecil untuk anaknya karena sangat menarik.;Sementara itu, seorang pembeli, Wanda mengaku<m>membelikan</m>Ogoh-ogoh kecil untuk anaknya karena sangat menarik.;me-;kan;meN+beli<v>+kan_VSA;beli;v;me-/kan;theme_obj_cxn;subordinate;complement_clause;;monotransitive;np;theme;inanimate;;animate;np;PP_untuk;;;TRUE;anak;;
13;24;ind_newscrawl_2012_1M;146191;”Semula akan;membelikan;onde -onde anak saya untuk bekal ke sekolah,” katanya.;”Semula akan<m>membelikan</m>onde -onde anak saya untuk bekal ke sekolah,” katanya.;me-;kan;meN+beli<v>+kan_VSA;beli;v;me-/kan;theme_obj_cxn;main;;;ditransitive;np;theme;inanimate;;animate;np;OBJ2;;;TRUE;anak;;
25;36;ind_newscrawl_2015_300K;181478;Namun dia mengaku, perlu;membelikan;pakaian seragam SD sebagai tambahan atau cadangan.;Namun dia mengaku, perlu<m>membelikan</m>pakaian seragam SD sebagai tambahan atau cadangan.;me-;kan;meN+beli<v>+kan_VSA;beli;v;me-/kan;theme_obj_cxn;subordinate;complement_clause;;monotransitive;np;theme;inanimate;;;;contextual;;;FALSE;;;
20;31;ind_newscrawl_2011_1M;886363;Namun hanya sebatas;membelikan;pemakai.;Namun hanya sebatas<m>membelikan</m>pemakai.;me-;kan;meN+beli<v>+kan_VSA;beli;v;me-/kan;recipient_obj_cxn;main;;;monotransitive;np;recipient;animate;;animate;np;DO;;;TRUE;pemakai;;
14;25;ind_newscrawl_2011_1M;921130;Dirinya hanya;membelikan;pemakai.;Dirinya hanya<m>membelikan</m>pemakai.;me-;kan;meN+beli<v>+kan_VSA;beli;v;me-/kan;recipient_obj_cxn;main;;;monotransitive;np;recipient;animate;;animate;np;DO;;;TRUE;pemakai;;
50;61;ind_web_2012_1M;823456;Ferrari sudah menawarkan Arungan kesempatan untuk;membelikan;perusahaan pada 1963 selama US$18 juta tetapi, terlambat di perundingan, Ferrari menarik kembali.;Ferrari sudah menawarkan Arungan kesempatan untuk<m>membelikan</m>perusahaan pada 1963 selama US$18 juta tetapi, terlambat di perundingan, Ferrari menarik kembali.;me-;kan;meN+beli<v>+kan_VSA;beli;v;me-/kan;theme_obj_cxn;subordinate;adverbial;;monotransitive;np;theme;inanimate;;;;NA;;;FALSE;;;
38;49;ind_web_2012_1M;662467;''Saya ingin bisnis sendiri agar bisa;membelikan;peti mati untuk orang-orang tak mampu,'' ujarnya.;''Saya ingin bisnis sendiri agar bisa<m>membelikan</m>peti mati untuk orang-orang tak mampu,'' ujarnya.;me-;kan;meN+beli<v>+kan_VSA;beli;v;me-/kan;theme_obj_cxn;subordinate;adverbial;;monotransitive;np;theme;inanimate;;animate;np;PP_untuk;;;TRUE;orang;;
133;144;ind-id_web_2013_1M;891084;Survei serupa oleh CERC (Consumer Education and Research Center) di India, mendapati 75 % anak-anak mengaku pernah meminta orang tua;membelikan;produk yang diiklankan TV.;Survei serupa oleh CERC (Consumer Education and Research Center) di India, mendapati 75 % anak-anak mengaku pernah meminta orang tua<m>membelikan</m>produk yang diiklankan TV.;me-;kan;meN+beli<v>+kan_VSA;beli;v;me-/kan;theme_obj_cxn;subordinate;complement_clause;;monotransitive;np;theme;inanimate;;animate;np;SUBJ_MATRIX_AV_CLS;;;TRUE;anak-anak;;
79;90;ind_newscrawl_2011_1M;112873;Tidak sedikit orangtua ketika menginginkan anaknya untuk tetap di rumah dengan;membelikan;PS.;Tidak sedikit orangtua ketika menginginkan anaknya untuk tetap di rumah dengan<m>membelikan</m>PS.;me-;kan;meN+beli<v>+kan_VSA;beli;v;me-/kan;theme_obj_cxn;subordinate;adverbial;;monotransitive;proper name;theme;inanimate;;animate;np;contextual;;;TRUE;anak;;
157;168;ind_newscrawl_2011_1M;996692;Dalam SMS teror tersebut, si pengirim SMS dengan nomor HP 087834892620 menuliskan sejumlah kata makian dan mengancam bakal membunuh Indra lantaran tidak mau;membelikan;pulsa HP.;Dalam SMS teror tersebut, si pengirim SMS dengan nomor HP 087834892620 menuliskan sejumlah kata makian dan mengancam bakal membunuh Indra lantaran tidak mau<m>membelikan</m>pulsa HP.;me-;kan;meN+beli<v>+kan_VSA;beli;v;me-/kan;theme_obj_cxn;subordinate;adverbial;;monotransitive;np;theme;inanimate;;animate;proper-name;contextual;;;TRUE;Indra;;
29;40;ind_newscrawl_2011_1M;465181;Sebelum meninggal, Ayah saya;membelikan;rumah atas nama saya pada tahun 2004.;Sebelum meninggal, Ayah saya<m>membelikan</m>rumah atas nama saya pada tahun 2004.;me-;kan;meN+beli<v>+kan_VSA;beli;v;me-/kan;theme_obj_cxn;main;;;monotransitive;np;theme;inanimate;;animate;personal-pronoun;SUBJ_POSSESSOR;;;TRUE;saya;;
163;174;ind_newscrawl_2011_1M;753789;Di sisi lain, suasana hati Xueqin yang sudah buruk akibat batalnya pertunangan putrinya, pun bertmabah buruk ketika akhirnya mengetahui bahwa Lu Zhenhua berencana;membelikan;rumah untuk Yiping dan Wenpei.;Di sisi lain, suasana hati Xueqin yang sudah buruk akibat batalnya pertunangan putrinya, pun bertmabah buruk ketika akhirnya mengetahui bahwa Lu Zhenhua berencana<m>membelikan</m>rumah untuk Yiping dan Wenpei.;me-;kan;meN+beli<v>+kan_VSA;beli;v;me-/kan;theme_obj_cxn;subordinate;complement_clause;;monotransitive;np;theme;inanimate;;animate;proper-name;PP_untuk;;;TRUE;Yiping_dan_Wenpei;;
25;36;ind_web_2012_1M;93050;Waktu itu, sengaja bapak;membelikan;sabun mandi batang yang seingat saya pernah muncul di televisi.;Waktu itu, sengaja bapak<m>membelikan</m>sabun mandi batang yang seingat saya pernah muncul di televisi.;me-;kan;meN+beli<v>+kan_VSA;beli;v;me-/kan;theme_obj_cxn;main;;;monotransitive;np;theme;inanimate;;;;contextual;;;TRUE;saya;;
41;52;ind_web_2012_1M;208402;Tanpa sepengetahuan saya, rupanya Bu Eri;membelikan;saya HP baru.;Tanpa sepengetahuan saya, rupanya Bu Eri<m>membelikan</m>saya HP baru.;me-;kan;meN+beli<v>+kan_VSA;beli;v;me-/kan;recipient_obj_cxn;main;;;ditransitive;pronoun;recipient;animate;;animate;pronoun;DO;;;TRUE;;;
18;29;ind_web_2012_1M;767348;Syukurlah 'teman';membelikan;saya mesin pemeriksa tekanan darah digital.;Syukurlah 'teman'<m>membelikan</m>saya mesin pemeriksa tekanan darah digital.;me-;kan;meN+beli<v>+kan_VSA;beli;v;me-/kan;recipient_obj_cxn;main;;;ditransitive;pronoun;recipient;animate;;animate;pronoun;DO;;;TRUE;;;
32;43;ind_newscrawl_2012_1M;117994;Jadi tidak benar ada orang yang;membelikan;"saya rumah dan ini hasil jerih payah saya sendiri dan saya tidak ada maksud untuk menyakiti seseorang,"" kata wanita cantik Mulan Kwok.";"Jadi tidak benar ada orang yang<m>membelikan</m>saya rumah dan ini hasil jerih payah saya sendiri dan saya tidak ada maksud untuk menyakiti seseorang,"" kata wanita cantik Mulan Kwok.";me-;kan;meN+beli<v>+kan_VSA;beli;v;me-/kan;recipient_obj_cxn;subordinate;relative_clause;;ditransitive;pronoun;recipient;animate;;animate;pronoun;DO;;;TRUE;;;
140;151;ind-id_web_2013_1M;51903;Anak tersebut mengatakan bahwa ia kehabisan buku tulis sehingga malu dan takut untuk masuk sekolah sedangkan orang tuanya tidak mampu untuk;membelikan;sebuah buku tulis yang hanya seharga sebungkus mie instant.;Anak tersebut mengatakan bahwa ia kehabisan buku tulis sehingga malu dan takut untuk masuk sekolah sedangkan orang tuanya tidak mampu untuk<m>membelikan</m>sebuah buku tulis yang hanya seharga sebungkus mie instant.;me-;kan;meN+beli<v>+kan_VSA;beli;v;me-/kan;theme_obj_cxn;subordinate;complement_clause;;monotransitive;np;theme;inanimate;;animate;personal-pronoun;SUBJ_POSSESSOR;;;TRUE;ia;;
40;51;ind_web_2012_1M;881005;Masih lekat diingatan saya saat mas Kas;membelikan;sebuah helm, wajahnya begitu sumringah.;Masih lekat diingatan saya saat mas Kas<m>membelikan</m>sebuah helm, wajahnya begitu sumringah.;me-;kan;meN+beli<v>+kan_VSA;beli;v;me-/kan;theme_obj_cxn;subordinate;adverbial;;monotransitive;np;theme;inanimate;;animate;personal-pronoun-suffix;contextual;;;TRUE;-nya;;
77;88;ind_newscrawl_2012_1M;550818;Meski keluarga kami miskin, namun bila nilai ulanganku bagus ibu tidak segan;membelikan;sebuah jam tangan.;Meski keluarga kami miskin, namun bila nilai ulanganku bagus ibu tidak segan<m>membelikan</m>sebuah jam tangan.;me-;kan;meN+beli<v>+kan_VSA;beli;v;me-/kan;theme_obj_cxn;subordinate;complement_clause;;monotransitive;np;theme;inanimate;;animate;personal-pronoun-suffix;contextual;;;TRUE;-ku;;
14;25;ind_web_2012_1M;864982;Pendeta Damon;membelikan;sebuah perahu pendarat yang mereka beri nama Adventure.;Pendeta Damon<m>membelikan</m>sebuah perahu pendarat yang mereka beri nama Adventure.;me-;kan;meN+beli<v>+kan_VSA;beli;v;me-/kan;theme_obj_cxn;main;;;monotransitive;np;theme;inanimate;;animate;personal-pronoun;SUBJ_REL;;;TRUE;mereka;;
67;78;ind_newscrawl_2012_1M;644995;Bukan itu saja,oleh pelaku yang bernama Sutan itu dia juga diminta;membelikan;sebuah ponsel lengkap dengan nomornya agar dapat sewaktu-waktu dihubungi.;Bukan itu saja,oleh pelaku yang bernama Sutan itu dia juga diminta<m>membelikan</m>sebuah ponsel lengkap dengan nomornya agar dapat sewaktu-waktu dihubungi.;me-;kan;meN+beli<v>+kan_VSA;beli;v;me-/kan;theme_obj_cxn;subordinate;complement_clause;;monotransitive;np;theme;inanimate;;animate;proper-name;OBJ_MATRIX_PASSIVE_CLS;;;TRUE;Sutan;;
21;32;ind_web_2012_1M;939237;Selain itu saya juga;membelikan;sepatu buat mama (soalnya saya sudah membelikan baju kebaya dan tas mama tahun lalu.;Selain itu saya juga<m>membelikan</m>sepatu buat mama (soalnya saya sudah membelikan baju kebaya dan tas mama tahun lalu.;me-;kan;meN+beli<v>+kan_VSA;beli;v;me-/kan;theme_obj_cxn;main;;;monotransitive;np;theme;inanimate;;animate;np;PP_buat;;;TRUE;mama;;
95;106;ind_newscrawl_2016_1M;397873;Karena itu, sejak lima tahun terakhir ini Karin begitu memaksakan kehendak supaya Donwori bisa;membelikan;sepeda motor matic.;Karena itu, sejak lima tahun terakhir ini Karin begitu memaksakan kehendak supaya Donwori bisa<m>membelikan</m>sepeda motor matic.;me-;kan;meN+beli<v>+kan_VSA;beli;v;me-/kan;theme_obj_cxn;subordinate;adverbial;;monotransitive;np;theme;inanimate;;animate;proper-name;contextual;;;TRUE;Karin;;
32;43;ind_news_2010_300K;118335;Makanya kami berinisiatif untuk;membelikan;"sepeda motor,"" jelas Ingrid.";"Makanya kami berinisiatif untuk<m>membelikan</m>sepeda motor,"" jelas Ingrid.";me-;kan;meN+beli<v>+kan_VSA;beli;v;me-/kan;theme_obj_cxn;subordinate;adverbial;;monotransitive;np;theme;inanimate;;;;contextual;;;FALSE;;;
95;106;ind-id_web_2013_1M;981683;Waktu kenaikan kelas, kata Fitri, ia sudah menjelaskan kepada sekolah, orangtuanya belum mampu;membelikan;seragam lengkap.;Waktu kenaikan kelas, kata Fitri, ia sudah menjelaskan kepada sekolah, orangtuanya belum mampu<m>membelikan</m>seragam lengkap.;me-;kan;meN+beli<v>+kan_VSA;beli;v;me-/kan;theme_obj_cxn;subordinate;complement_clause;;monotransitive;np;theme;inanimate;;animate;proper-name;SUBJ_POSSESSOR;;;TRUE;Fitri;;
156;167;ind_web_2012_1M;911557;Contoh: orang tua menyuruh anaknya mandi, anak menolak, dan ngambek, agar anak tidak ngambek dan bersedia mandi, orang tua merayu anak dengan berjanji akan;membelikan;sesuatu pada anak, misalnya makanan yang disukai.;Contoh: orang tua menyuruh anaknya mandi, anak menolak, dan ngambek, agar anak tidak ngambek dan bersedia mandi, orang tua merayu anak dengan berjanji akan<m>membelikan</m>sesuatu pada anak, misalnya makanan yang disukai.;me-;kan;meN+beli<v>+kan_VSA;beli;v;me-/kan;theme_obj_cxn;subordinate;complement_clause;;monotransitive;pronoun;theme;inanimate;;animate;np;PP_pada;;;TRUE;anak;;
128;139;ind_newscrawl_2011_1M;106108;Terlebih lagi dengan kenyataan bahwa di dalam rutan praktik UUD (Ujung-Ujungnya Suatu sore Ati menelepon dan meminta saya untuk;membelikan;soft lens, obat-obatan, serta keperluan Willy yang lainnya yang harus saya antar ke rutan esok paginya.;Terlebih lagi dengan kenyataan bahwa di dalam rutan praktik UUD (Ujung-Ujungnya Suatu sore Ati menelepon dan meminta saya untuk<m>membelikan</m>soft lens, obat-obatan, serta keperluan Willy yang lainnya yang harus saya antar ke rutan esok paginya.;me-;kan;meN+beli<v>+kan_VSA;beli;v;me-/kan;theme_obj_cxn;subordinate;complement_clause;;monotransitive;np;theme;inanimate;;animate;proper-name;SUBJ_MATRIX_AV_CLS_or_THEME-possessor;;;TRUE;Willy;;
47;58;ind_newscrawl_2012_1M;132825;Asal anak tak mau makan, segera saja orang tua;membelikan;suplemen vitamin.;Asal anak tak mau makan, segera saja orang tua<m>membelikan</m>suplemen vitamin.;me-;kan;meN+beli<v>+kan_VSA;beli;v;me-/kan;theme_obj_cxn;main;;;monotransitive;np;theme;inanimate;;animate;np;contextual;;;TRUE;anak;;
28;39;ind_web_2012_1M;87739;Pemerintah Daerah Bogor mau;membelikan;"tanah untuk GKI Yasmin di tempat yang baru,"" ucap Gamawan.";"Pemerintah Daerah Bogor mau<m>membelikan</m>tanah untuk GKI Yasmin di tempat yang baru,"" ucap Gamawan.";me-;kan;meN+beli<v>+kan_VSA;beli;v;me-/kan;theme_obj_cxn;subordinate;complement_clause;;monotransitive;np;theme;inanimate;;inanimate;proper-name;PP_untuk;;;TRUE;GKI Yasmin;;
86;97;ind_news_2012_300K;239955;Padahal, katanya, di tempat ini mereka sangat dibantu oleh petugas, antara lain untuk;membelikan;telepon genggam.;Padahal, katanya, di tempat ini mereka sangat dibantu oleh petugas, antara lain untuk<m>membelikan</m>telepon genggam.;me-;kan;meN+beli<v>+kan_VSA;beli;v;me-/kan;theme_obj_cxn;subordinate;adverbial;;monotransitive;np;theme;inanimate;;animate;personal-pronoun;SUBJ_MATRIX_PASS_CLS;;;TRUE;mereka;;
11;22;ind_newscrawl_2016_1M;908493;Tapi, jasa;membelikan;tiket bisa saja tetap hidup, bahkan berkembang dengan legal.;Tapi, jasa<m>membelikan</m>tiket bisa saja tetap hidup, bahkan berkembang dengan legal.;me-;kan;meN+beli<v>+kan_VSA;beli;v;me-/kan;theme_obj_cxn;main;;;monotransitive;np;theme;inanimate;;;;contextual;;;FALSE;;;
79;90;ind_newscrawl_2012_1M;256107;Fiorentina yang menanggung biaya perjalanan Berbatov dari Manchester dan sudah;membelikan;tiket pesawat.;Fiorentina yang menanggung biaya perjalanan Berbatov dari Manchester dan sudah<m>membelikan</m>tiket pesawat.;me-;kan;meN+beli<v>+kan_VSA;beli;v;me-/kan;theme_obj_cxn;main;;;monotransitive;np;theme;inanimate;;animate;proper-name;contextual;;;TRUE;Berbatov;;
13;24;ind_web_2012_1M;82359;Sue akhirnya;membelikan;tiket pulang untuk Mike, karena dia merasa tak mungkin Mike terus tinggal di kota tempatnya berada.;Sue akhirnya<m>membelikan</m>tiket pulang untuk Mike, karena dia merasa tak mungkin Mike terus tinggal di kota tempatnya berada.;me-;kan;meN+beli<v>+kan_VSA;beli;v;me-/kan;theme_obj_cxn;main;;;monotransitive;np;theme;inanimate;;animate;proper-name;PP_untuk;;;TRUE;Mike;;
65;76;ind_newscrawl_2011_1M;181702;Akibatnya, tim tersebut harus merogoh kantong dalam-dalam, untuk;membelikan;tiket untuk 30 peserta yang mengikuti kegiatan tersebut.;Akibatnya, tim tersebut harus merogoh kantong dalam-dalam, untuk<m>membelikan</m>tiket untuk 30 peserta yang mengikuti kegiatan tersebut.;me-;kan;meN+beli<v>+kan_VSA;beli;v;me-/kan;theme_obj_cxn;subordinate;adverbial;;monotransitive;np;theme;inanimate;;animate;np;PP_untuk;;;TRUE;peserta;;
21;32;ind_newscrawl_2012_1M;44145;Sehingga, kita dapat;membelikan;tiket untuk seseorang dimana pun atau dari mana pun, cukup dengan SMS kode bookingnya, kemudian si calon penumpang tinggal rnencetak tiket di kantor maskapainya.;Sehingga, kita dapat<m>membelikan</m>tiket untuk seseorang dimana pun atau dari mana pun, cukup dengan SMS kode bookingnya, kemudian si calon penumpang tinggal rnencetak tiket di kantor maskapainya.;me-;kan;meN+beli<v>+kan_VSA;beli;v;me-/kan;theme_obj_cxn;main;;;monotransitive;np;theme;inanimate;;animate;np;PP_untuk;;;TRUE;seseorang;;
133;141;ind_web_2012_1M;875630;9 Kebaikan dan Keburukan Utang Luar Negeri 2. Negara-negara kreditur sering mempergunakan hasil pembayaran bunga dan utang itu untuk;membeli;(impor) barang-barang dan jasa-jasa dari negara debitur, sehingga ekspor negara debitur meningkat.;9 Kebaikan dan Keburukan Utang Luar Negeri 2. Negara-negara kreditur sering mempergunakan hasil pembayaran bunga dan utang itu untuk<m>membeli</m>(impor) barang-barang dan jasa-jasa dari negara debitur, sehingga ekspor negara debitur meningkat.;me-;NA;meN+beli<v>_VSA;beli;v;me-;theme_obj_cxn;subordinate;adverbial;;monotransitive;np;theme;inanimate;concrete;;;NA;TRUE;;;;np;inanimate
153;161;ind_news_2012_300K;210292;Sebelumnya, Wakil Menteri Pertahanan Sjafrie Sjamsoeddin menuturkan, pemerintah membeli tank Leopard sebanyak 103 unit, tank Marder sejumlah 50 unit dan;membeli;10 tank pendukung.;Sebelumnya, Wakil Menteri Pertahanan Sjafrie Sjamsoeddin menuturkan, pemerintah membeli tank Leopard sebanyak 103 unit, tank Marder sejumlah 50 unit dan<m>membeli</m>10 tank pendukung.;me-;NA;meN+beli<v>_VSA;beli;v;me-;theme_obj_cxn;subordinate;complement_clause;;monotransitive;np;theme;inanimate;concrete;;;NA;TRUE;;;;proper-name;animate
178;186;ind_newscrawl_2012_1M;166920;Untuk mengatasi kondisi darurat ini, KPI memberikan bantuan kemanusiaan berupa kompor gas untuk memasak dan bahan makanan, sementara ITF memberikan bantuan 10.450 dolar AS untuk;membeli;50 ton air bersih, 7.000 liter solar, dan bahan makanan.;Untuk mengatasi kondisi darurat ini, KPI memberikan bantuan kemanusiaan berupa kompor gas untuk memasak dan bahan makanan, sementara ITF memberikan bantuan 10.450 dolar AS untuk<m>membeli</m>50 ton air bersih, 7.000 liter solar, dan bahan makanan.;me-;NA;meN+beli<v>_VSA;beli;v;me-;theme_obj_cxn;subordinate;adverbial;;monotransitive;np;theme;inanimate;concrete;;;NA;FALSE;;;;;
60;68;ind_newscrawl_2012_1M;526422;Untuk kebutuhan Tiongkok 10 curie, misalnya, Tiongkok harus;membeli;60 curie.;Untuk kebutuhan Tiongkok 10 curie, misalnya, Tiongkok harus<m>membeli</m>60 curie.;me-;NA;meN+beli<v>_VSA;beli;v;me-;theme_obj_cxn;main;;;monotransitive;np;theme;inanimate;concrete;;;NA;TRUE;;;;proper-name;inanimate
83;91;ind_newscrawl_2012_1M;11338;Masyarakat pun harus tabah untuk mendengar berapa biaya yang akan dikucurkan untuk;membeli;alat canggih ini.;Masyarakat pun harus tabah untuk mendengar berapa biaya yang akan dikucurkan untuk<m>membeli</m>alat canggih ini.;me-;NA;meN+beli<v>_VSA;beli;v;me-;theme_obj_cxn;subordinate;adverbial;;monotransitive;np;theme;inanimate;concrete;;;NA;FALSE;;;;;
51;59;ind_web_2012_1M;767670;Sudah banyak tamu center Salemba ini yang akhirnya;membeli;alat tersebut dan bahkan membuka Rumah Ceragem di tempat tinggalnya,” jawab Tara yang center-nya bisa menjual 135-an Ceragem Compact selama 11 bulan center itu beroperasi di Kramat IV.;Sudah banyak tamu center Salemba ini yang akhirnya<m>membeli</m>alat tersebut dan bahkan membuka Rumah Ceragem di tempat tinggalnya,” jawab Tara yang center-nya bisa menjual 135-an Ceragem Compact selama 11 bulan center itu beroperasi di Kramat IV.;me-;NA;meN+beli<v>_VSA;beli;v;me-;theme_obj_cxn;subordinate;relative_clause;;monotransitive;np;theme;inanimate;concrete;;;NA;TRUE;;;;np;animate
25;33;ind_web_2011_300K;99235;Siapakah yang seharusnya;membeli;asuransi Marine Cargo, apakah pembeli atau penjual barang?;Siapakah yang seharusnya<m>membeli</m>asuransi Marine Cargo, apakah pembeli atau penjual barang?;me-;NA;meN+beli<v>_VSA;beli;v;me-;theme_obj_cxn;subordinate;relative_clause;;monotransitive;np;theme;inanimate;abstract;;;NA;TRUE;;;;interrogative-pronoun;animate
186;194;ind_news_2011_300K;80920;Ia menambahkan, pemerintah, melalui Badan Perencanaan Pembangunan Nasional (Bappenas) dan Kementerian Keuangan, harus menggodoknya terlebih dulu, baru kemudian mengambil keputusan untuk;membeli;atau tidak.;Ia menambahkan, pemerintah, melalui Badan Perencanaan Pembangunan Nasional (Bappenas) dan Kementerian Keuangan, harus menggodoknya terlebih dulu, baru kemudian mengambil keputusan untuk<m>membeli</m>atau tidak.;me-;NA;meN+beli<v>_VSA;beli;v;me-;intransitive;subordinate;adverbial;;intransitive;NA;NA;;;;;NA;TRUE;FALSE;;;np;inanimate
26;34;ind_web_2012_1M;99236;Kalau dia terus melakukan;membeli;barang atau rekreasi, dia ada perasaan keliru di dalam hidupnya.;Kalau dia terus melakukan<m>membeli</m>barang atau rekreasi, dia ada perasaan keliru di dalam hidupnya.;me-;NA;meN+beli<v>_VSA;beli;v;me-;theme_obj_cxn;subordinate;complement_clause;;monotransitive;np;theme;inanimate;concrete;;;NA;TRUE;;;;personal-pronoun;animate
16;24;ind_web_2012_1M;289491;Kalau Anda bisa;membeli;barang yang sama di tempat yang murah, kenapa tidak ke sana saja?;Kalau Anda bisa<m>membeli</m>barang yang sama di tempat yang murah, kenapa tidak ke sana saja?;me-;NA;meN+beli<v>_VSA;beli;v;me-;theme_obj_cxn;subordinate;adverbial;;monotransitive;np;theme;inanimate;concrete;;;NA;TRUE;;;;personal-pronoun;animate
